sentence_id,sentence,congruent,structure,length,target,position,most_popular,percent,semantics_grammar,semantics,grammar,no,unknown,subject,verb,object,gen,adj,subject_lemma,subject_length,subject_gender,subject_ipm,verb_lemma,verb_length,verb_ipm,object_lemma,object_length,object_gender,object_ipm,gen_lemma,gen_length,gen_gender,gen_ipm,adj_lemma,adj_length,adj_gender,adj_ipm
287.0,Стороны комментируют рассказы переговоров,Стороны комментируют результаты переговоров,Subject - Verb - Object - Gen,4.0,semantics,2.0,semantics,0.8333333333333334,,0.8333333333333334,,0.1666666666666666,,стороны,комментируют,результаты,переговоров,nan,сторона,3.0,femn,797.276058036858,комментировать,5.0,8.33,результат,4.0,masc,247.8381791853505,переговоры,5.0,nan,50.88,nan,,nan,0.02
287.0,Стороны комментируют результатов переговоров,Стороны комментируют результаты переговоров,Subject - Verb - Object - Gen,4.0,grammar,2.0,grammar,0.8888888888888888,,,0.8888888888888888,0.1111111111111111,,стороны,комментируют,результаты,переговоров,nan,сторона,3.0,femn,797.276058036858,комментировать,5.0,8.33,результат,4.0,masc,247.8381791853505,переговоры,5.0,nan,50.88,nan,,nan,0.02
287.0,Стороны комментируют результаты переговоров,Стороны комментируют результаты переговоров,Subject - Verb - Object - Gen,4.0,normal,2.0,normal,1.0,,,,1.0,,стороны,комментируют,результаты,переговоров,nan,сторона,3.0,femn,797.276058036858,комментировать,5.0,8.33,результат,4.0,masc,247.8381791853505,переговоры,5.0,nan,50.88,nan,,nan,0.02
289.0,Стороны обсудят перспективам отношений,Стороны обсудят перспективы отношений,Subject - Verb - Object - Gen,4.0,grammar,2.0,grammar,1.0,,,1.0,,,стороны,обсудят,перспективы,отношений,nan,сторона,3.0,femn,797.276058036858,обсудить,3.0,18.62,перспектива,4.0,femn,48.0,отношение,4.0,neut,462.6973202495207,nan,,nan,0.02
289.0,Стороны обсудят перспективы отношений,Стороны обсудят перспективы отношений,Subject - Verb - Object - Gen,4.0,normal,2.0,normal,1.0,,,,1.0,,стороны,обсудят,перспективы,отношений,nan,сторона,3.0,femn,797.276058036858,обсудить,3.0,18.62,перспектива,4.0,femn,48.0,отношение,4.0,neut,462.6973202495207,nan,,nan,0.02
289.0,Стороны обсудят фамилии отношений,Стороны обсудят перспективы отношений,Subject - Verb - Object - Gen,4.0,semantics,2.0,semantics,0.8571428571428571,0.1428571428571428,0.8571428571428571,,,,стороны,обсудят,перспективы,отношений,nan,сторона,3.0,femn,797.276058036858,обсудить,3.0,18.62,перспектива,4.0,femn,48.0,отношение,4.0,neut,462.6973202495207,nan,,nan,0.02
289.0,Стороны обсудят фамилия отношений,Стороны обсудят перспективы отношений,Subject - Verb - Object - Gen,4.0,semantics_grammar,2.0,semantics_grammar,1.0,1.0,,,,,стороны,обсудят,перспективы,отношений,nan,сторона,3.0,femn,797.276058036858,обсудить,3.0,18.62,перспектива,4.0,femn,48.0,отношение,4.0,neut,462.6973202495207,nan,,nan,0.02
290.0,Стороны подписали детстве,Стороны подписали соглашение,Subject - Verb - Object,3.0,semantics_grammar,2.0,semantics_grammar,1.0,1.0,,,,,стороны,подписали,соглашение,nan,nan,сторона,3.0,femn,797.276058036858,подписать,4.0,54.88583621884338,соглашение,5.0,neut,39.07,nan,,nan,0.02,nan,,nan,0.02
290.0,Стороны подписали детство,Стороны подписали соглашение,Subject - Verb - Object,3.0,semantics,2.0,semantics,1.0,,1.0,,,,стороны,подписали,соглашение,nan,nan,сторона,3.0,femn,797.276058036858,подписать,4.0,54.88583621884338,соглашение,5.0,neut,39.07,nan,,nan,0.02,nan,,nan,0.02
290.0,Стороны подписали соглашение,Стороны подписали соглашение,Subject - Verb - Object,3.0,normal,2.0,normal,1.0,,,,1.0,,стороны,подписали,соглашение,nan,nan,сторона,3.0,femn,797.276058036858,подписать,4.0,54.88583621884338,соглашение,5.0,neut,39.07,nan,,nan,0.02,nan,,nan,0.02
290.0,Стороны подписали соглашении,Стороны подписали соглашение,Subject - Verb - Object,3.0,grammar,2.0,grammar,1.0,,,1.0,,,стороны,подписали,соглашение,nan,nan,сторона,3.0,femn,797.276058036858,подписать,4.0,54.88583621884338,соглашение,5.0,neut,39.07,nan,,nan,0.02,nan,,nan,0.02
291.0,Суд аннулировал рассказах голосования,Суд аннулировал результаты голосования,Subject - Verb - Object - Gen,4.0,semantics_grammar,2.0,semantics_grammar,1.0,1.0,,,,,суд,аннулировал,результаты,голосования,nan,суд,1.0,masc,223.5999615168889,аннулировать,5.0,1.48,результат,4.0,masc,247.8381791853505,голосование,6.0,neut,12.94,nan,,nan,0.02
291.0,Суд аннулировал рассказы голосования,Суд аннулировал результаты голосования,Subject - Verb - Object - Gen,4.0,semantics,2.0,semantics,1.0,,1.0,,,,суд,аннулировал,результаты,голосования,nan,суд,1.0,masc,223.5999615168889,аннулировать,5.0,1.48,результат,4.0,masc,247.8381791853505,голосование,6.0,neut,12.94,nan,,nan,0.02
291.0,Суд аннулировал результатам голосования,Суд аннулировал результаты голосования,Subject - Verb - Object - Gen,4.0,grammar,2.0,grammar,1.0,,,1.0,,,суд,аннулировал,результаты,голосования,nan,суд,1.0,masc,223.5999615168889,аннулировать,5.0,1.48,результат,4.0,masc,247.8381791853505,голосование,6.0,neut,12.94,nan,,nan,0.02
291.0,Суд аннулировал результаты голосования,Суд аннулировал результаты голосования,Subject - Verb - Object - Gen,4.0,normal,2.0,normal,1.0,,,,1.0,,суд,аннулировал,результаты,голосования,nan,суд,1.0,masc,223.5999615168889,аннулировать,5.0,1.48,результат,4.0,masc,247.8381791853505,голосование,6.0,neut,12.94,nan,,nan,0.02
293.0,Суд поддержал путешествие прокуратуры,Суд поддержал требование прокуратуры,Subject - Verb - Object - Gen,4.0,semantics,2.0,semantics,0.8333333333333334,,0.8333333333333334,,0.1666666666666666,,суд,поддержал,требование,прокуратуры,nan,суд,1.0,masc,223.5999615168889,поддержать,3.0,40.91,требование,5.0,neut,112.4262326362821,прокуратура,5.0,femn,17.95,nan,,nan,0.02
293.0,Суд поддержал путешествием прокуратуры,Суд поддержал требование прокуратуры,Subject - Verb - Object - Gen,4.0,semantics_grammar,2.0,semantics_grammar,0.8181818181818182,0.8181818181818182,0.1818181818181818,,,,суд,поддержал,требование,прокуратуры,nan,суд,1.0,masc,223.5999615168889,поддержать,3.0,40.91,требование,5.0,neut,112.4262326362821,прокуратура,5.0,femn,17.95,nan,,nan,0.02
293.0,Суд поддержал требование прокуратуры,Суд поддержал требование прокуратуры,Subject - Verb - Object - Gen,4.0,normal,2.0,normal,1.0,,,,1.0,,суд,поддержал,требование,прокуратуры,nan,суд,1.0,masc,223.5999615168889,поддержать,3.0,40.91,требование,5.0,neut,112.4262326362821,прокуратура,5.0,femn,17.95,nan,,nan,0.02
293.0,Суд поддержал требованием прокуратуры,Суд поддержал требование прокуратуры,Subject - Verb - Object - Gen,4.0,grammar,2.0,grammar,1.0,,,1.0,,,суд,поддержал,требование,прокуратуры,nan,суд,1.0,masc,223.5999615168889,поддержать,3.0,40.91,требование,5.0,neut,112.4262326362821,прокуратура,5.0,femn,17.95,nan,,nan,0.02
295.0,Суд принял соответствующее путешествие,Суд принял соответствующее решение,Subject - Verb - Adj - Object,4.0,semantics,3.0,semantics,1.0,,1.0,,,,суд,принял,решение,nan,соответствующее,суд,1.0,masc,223.5999615168889,принять,2.0,384.7456526068669,решение,4.0,neut,238.707453512315,nan,,nan,0.02,соответствовать,7.0,nan,67.14
